,date,title,author
2974,"December 27, 1998",A Man in Full,Tom Wolfe
2975,"January 3, 1999",A Man in Full,Tom Wolfe
2976,"January 10, 1999",A Man in Full,Tom Wolfe
2977,"January 17, 1999",A Man in Full,Tom Wolfe
2978,"January 24, 1999",A Man in Full,Tom Wolfe
2979,"January 31, 1999",Southern Cross,Patricia Cornwell
2980,"February 7, 1999",Southern Cross,Patricia Cornwell
2981,"February 14, 1999",Southern Cross,Patricia Cornwell
2982,"February 21, 1999",The Testament,John Grisham
2983,"February 28, 1999",The Testament,John Grisham
2984,"March 7, 1999",The Testament,John Grisham
2985,"March 14, 1999",The Testament,John Grisham
2986,"March 21, 1999",The Testament,John Grisham
2987,"March 28, 1999",The Testament,John Grisham
2988,"April 4, 1999",The Testament,John Grisham
2989,"April 11, 1999",The Testament,John Grisham
2990,"April 18, 1999",The Testament,John Grisham
2991,"April 25, 1999",Bittersweet,Danielle Steel
2992,"May 2, 1999",The Girl Who Loved Tom Gordon,Stephen King
2993,"May 9, 1999",We'll Meet Again,Mary Higgins Clark
2994,"May 16, 1999",We'll Meet Again,Mary Higgins Clark
2995,"May 23, 1999",Star Wars Episode I: The Phantom Menace,Terry Brooks
2996,"May 30, 1999",Star Wars Episode I: The Phantom Menace,Terry Brooks
2997,"June 6, 1999",Star Wars Episode I: The Phantom Menace,Terry Brooks
2998,"June 13, 1999",Star Wars Episode I: The Phantom Menace,Terry Brooks
2999,"June 20, 1999",Harry Potter and the Chamber of Secrets,J. K. Rowling
3000,"June 27, 1999",Hannibal,Thomas Harris
3001,"July 4, 1999",Hannibal,Thomas Harris
3002,"July 11, 1999",Hannibal,Thomas Harris
3003,"July 18, 1999",Hannibal,Thomas Harris
3004,"July 25, 1999",Hannibal,Thomas Harris
3005,"August 1, 1999",Hannibal,Thomas Harris
3006,"August 8, 1999",Hannibal,Thomas Harris
3007,"August 15, 1999",Harry Potter and the Philosopher's Stone,J. K. Rowling
3008,"August 22, 1999",Black Notice,Patricia Cornwell
3009,"August 29, 1999",Black Notice,Patricia Cornwell
3010,"September 5, 1999",Black Notice,Patricia Cornwell
3011,"September 12, 1999",Harry Potter and the Philosopher's Stone,J. K. Rowling
3012,"September 19, 1999",The Alibi,Sandra Brown
3013,"September 26, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3014,"October 3, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3015,"October 10, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3016,"October 17, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3017,"October 24, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3018,"October 31, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3019,"November 7, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3020,"November 14, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3021,"November 21, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3022,"November 28, 1999",Harry Potter and the Prisoner of Azkaban,J. K. Rowling
3023,"December 5, 1999",Harry Potter and the Chamber of Secrets,N/A
3024,"December 12, 1999",Harry Potter and the Chamber of Secrets,N/A
3025,"December 19, 1999",Harry Potter and the Chamber of Secrets,N/A
3026,"December 26, 1999",Harry Potter and the Chamber of Secrets,N/A
3027,"January 2, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3028,"January 9, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3029,"January 16, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3030,"January 23, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3031,"January 30, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3032,"February 6, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3033,"February 13, 2000",Harry Potter and the Chamber of Secrets,J. K. Rowling
3034,"February 20, 2000",The Brethren,John Grisham
3035,"February 27, 2000",The Brethren,John Grisham
3036,"March 5, 2000",The Brethren,John Grisham
3037,"March 12, 2000",The Brethren,John Grisham
3038,"March 19, 2000",The Brethren,John Grisham
3039,"March 26, 2000",The Brethren,John Grisham
3040,"April 2, 2000",The Brethren,John Grisham
3041,"April 9, 2000",The Brethren,John Grisham
3042,"April 16, 2000",The Brethren,John Grisham
3043,"April 23, 2000",The Wedding,Danielle Steel
3044,"April 30, 2000",The Wedding,Danielle Steel
3045,"May 7, 2000",Before I Say Good-Bye,Mary Higgins Clark
3046,"May 14, 2000",Before I Say Good-Bye,Mary Higgins Clark
3047,"May 21, 2000",Before I Say Good-Bye,Mary Higgins Clark
3048,"May 28, 2000",Before I Say Good-Bye,Mary Higgins Clark
3049,"June 4, 2000",Easy Prey,John Sandford
3050,"June 11, 2000",The Indwelling,Tim LaHaye and Jerry B. Jenkins
3051,"June 18, 2000",The Indwelling,Tim LaHaye and Jerry B. Jenkins
3052,"June 25, 2000",The Indwelling,Tim LaHaye and Jerry B. Jenkins
3053,"July 2, 2000",The Indwelling,Tim LaHaye and Jerry B. Jenkins
3054,"July 9, 2000",Hot Six,Janet Evanovich
3055,"July 16, 2000",The House on Hope Street,Danielle Steel
3056,"July 23, 2000",The House on Hope Street,Danielle Steel
3057,"July 30, 2000",The House on Hope Street,Danielle Steel
3058,"August 6, 2000",The House on Hope Street,Danielle Steel
3059,"August 13, 2000",The House on Hope Street,Danielle Steel
3060,"August 20, 2000",Winter Solstice,Rosamunde Pilcher
3061,"August 27, 2000",Winter Solstice,Rosamunde Pilcher
3062,"September 3, 2000",Winter Solstice,Rosamunde Pilcher
3063,"September 10, 2000",The Bear and the Dragon,Tom Clancy
3064,"September 17, 2000",The Bear and the Dragon,Tom Clancy
3065,"September 24, 2000",The Bear and the Dragon,Tom Clancy
3066,"October 1, 2000",The Bear and the Dragon,Tom Clancy
3067,"October 8, 2000",The Bear and the Dragon,Tom Clancy
3068,"October 15, 2000",The Rescue,Nicholas Sparks
3069,"October 22, 2000",The Rescue,Nicholas Sparks
3070,"October 29, 2000",Drowning Ruth,Christina Schwarz
3071,"November 5, 2000",The Last Precinct,Patricia Cornwell
3072,"November 12, 2000",The Last Precinct,Patricia Cornwell
3073,"November 19, 2000",The Last Precinct,Patricia Cornwell
3074,"November 26, 2000",Winter's Heart,Robert Jordan
3075,"December 3, 2000",The Mark,Tim LaHaye and Jerry B. Jenkins
3076,"December 10, 2000",The Mark,Tim LaHaye and Jerry B. Jenkins
3077,"December 17, 2000",The Mark,Tim LaHaye and Jerry B. Jenkins
3078,"December 24, 2000",The Mark,Tim LaHaye and Jerry B. Jenkins
3079,"December 31, 2000",The Mark,Tim LaHaye and Jerry B. Jenkins
3080,"January 7, 2001",The Bear and the Dragon,Tom Clancy
3081,"January 14, 2001",From the Corner of His Eye,Dean Koontz
3082,"January 21, 2001",From the Corner of His Eye,Dean Koontz
3083,"January 28, 2001",From the Corner of His Eye,Dean Koontz
3084,"February 4, 2001",A Day Late and a Dollar Short,Terry McMillan
3085,"February 11, 2001",A Day Late and a Dollar Short,Terry McMillan
3086,"February 18, 2001",A Day Late and a Dollar Short,Terry McMillan
3087,"February 25, 2001",A Painted House,John Grisham
3088,"March 4, 2001",A Painted House,John Grisham
3089,"March 11, 2001",A Painted House,John Grisham
3090,"March 18, 2001",A Painted House,John Grisham
3091,"March 25, 2001",1st to Die,James Patterson
3092,"April 1, 2001",1st to Die,James Patterson
3093,"April 8, 2001",Dreamcatcher,Stephen King
3094,"April 15, 2001",Dreamcatcher,Stephen King
3095,"April 22, 2001",Dreamcatcher,Stephen King
3096,"April 29, 2001",A Common Life,Jan Karon
3097,"May 6, 2001",On the Street Where You Live,Mary Higgins Clark
3098,"May 13, 2001",On the Street Where You Live,Mary Higgins Clark
3099,"May 20, 2001",On the Street Where You Live,Mary Higgins Clark
3100,"May 27, 2001",On the Street Where You Live,Mary Higgins Clark
3101,"June 3, 2001",Chosen Prey,John Sandford
3102,"June 10, 2001",Chosen Prey,John Sandford
3103,"June 17, 2001",Chosen Prey,John Sandford
3104,"June 24, 2001","""P"" Is for Peril",Sue Grafton
3105,"July 1, 2001","""P"" Is for Peril",Sue Grafton
3106,"July 8, 2001",Seven Up,Janet Evanovich
3107,"July 15, 2001",Leap of Faith,Danielle Steel
3108,"July 22, 2001",Leap of Faith,Danielle Steel
3109,"July 29, 2001",The Fourth Hand,John Irving
3110,"August 5, 2001",Suzanne's Diary for Nicholas,James Patterson
3111,"August 12, 2001",Suzanne's Diary for Nicholas,James Patterson
3112,"August 19, 2001",Suzanne's Diary for Nicholas,James Patterson
3113,"August 26, 2001",Suzanne's Diary for Nicholas,James Patterson
3114,"September 2, 2001",Valhalla Rising,Clive Cussler
3115,"September 9, 2001",Valhalla Rising,Clive Cussler
3116,"September 16, 2001",Valhalla Rising,Clive Cussler
3117,"September 23, 2001",Valhalla Rising,Clive Cussler
3118,"September 30, 2001",Black House,Stephen King and Peter Straub
3119,"October 7, 2001",Black House,Stephen King and Peter Straub
3120,"October 14, 2001",The Corrections,Jonathan Franzen
3121,"October 21, 2001",The Corrections,Jonathan Franzen
3122,"October 28, 2001",Isle of Dog,Patricia Cornwell
3123,"November 4, 2001",Midnight Bayou,Nora Roberts
3124,"November 11, 2001",The Kiss,Danielle Steel
3125,"November 18, 2001",Desecration,Tim LaHaye and Jerry B. Jenkins
3126,"November 25, 2001",Desecration,Tim LaHaye and Jerry B. Jenkins
3127,"December 2, 2001",Desecration,Tim LaHaye and Jerry B. Jenkins
3128,"December 9, 2001",Skipping Christmas,John Grisham
3129,"December 16, 2001",Skipping Christmas,John Grisham
3130,"December 23, 2001",Skipping Christmas,John Grisham
3131,"December 30, 2001",Skipping Christmas,John Grisham
3132,"January 6, 2002",Skipping Christmas,John Grisham
3133,"January 13, 2002",Skipping Christmas,John Grisham
3134,"January 20, 2002",One Door Away from Heaven,Dean Koontz
3135,"January 27, 2002",One Door Away from Heaven,Dean Koontz
3136,"February 3, 2002",Journey Through Heartsongs,Mattie Stepanek
3137,"February 10, 2002",Journey Through Heartsongs,Mattie Stepanek
3138,"February 17, 2002",The Diary of Ellen Rimbauer,Joyce Reardon
3139,"February 24, 2002",The Summons,John Grisham
3140,"March 3, 2002",The Summons,John Grisham
3141,"March 10, 2002",The Summons,John Grisham
3142,"March 17, 2002",The Summons,John Grisham
3143,"March 24, 2002",2nd Chance,James Patterson and Andrew Gross
3144,"March 31, 2002",2nd Chance,James Patterson and Andrew Gross
3145,"April 7, 2002",Everything's Eventual,Stephen King
3146,"April 14, 2002",Everything's Eventual,Stephen King
3147,"April 21, 2002",Three Fates,Nora Roberts
3148,"April 28, 2002",The Nanny Diaries,Emma McLaughlin and Nicola Kraus
3149,"May 5, 2002",Daddy's Little Girl,Mary Higgins Clark
3150,"May 12, 2002",Daddy's Little Girl,Mary Higgins Clark
3151,"May 19, 2002",The Shelters of Stone,Jean M. Auel
3152,"May 26, 2002",The Shelters of Stone,Jean M. Auel
3153,"June 2, 2002",The Shelters of Stone,Jean M. Auel
3154,"June 9, 2002",The Shelters of Stone,Jean M. Auel
3155,"June 16, 2002",In This Mountain,Jan Karon
3156,"June 23, 2002",In This Mountain,Jan Karon
3157,"June 30, 2002",The Beach House,James Patterson and Peter de Jonge
3158,"July 7, 2002",Hard Eight,Janet Evanovich
3159,"July 14, 2002",The Beach House,James Patterson and Peter de Jonge
3160,"July 21, 2002",The Remnant,Tim LaHaye and Jerry B. Jenkins
3161,"July 28, 2002",The Remnant,Tim LaHaye and Jerry B. Jenkins
3162,"August 4, 2002",The Remnant,Tim LaHaye and Jerry B. Jenkins
3163,"August 11, 2002",The Remnant,Tim LaHaye and Jerry B. Jenkins
3164,"August 18, 2002",The Lovely Bones,Alice Sebold
3165,"August 25, 2002",Red Rabbit,Tom Clancy
3166,"September 1, 2002",Red Rabbit,Tom Clancy
3167,"September 8, 2002",Red Rabbit,Tom Clancy
3168,"September 15, 2002",The Lovely Bones,Alice Sebold
3169,"September 22, 2002",The Lovely Bones,Alice Sebold
3170,"September 29, 2002",The Lovely Bones,Alice Sebold
3171,"October 6, 2002",Nights in Rodanthe,Nicholas Sparks
3172,"October 13, 2002",From a Buick 8,Stephen King
3173,"October 20, 2002",The Lovely Bones,Alice Sebold
3174,"October 27, 2002",The Lovely Bones,Alice Sebold
3175,"November 3, 2002","""Q"" Is for Quarry",Sue Grafton
3176,"November 10, 2002","""Q"" Is for Quarry",Sue Grafton
3177,"November 17, 2002",Answered Prayers,Danielle Steel
3178,"November 24, 2002",Chesapeake Blue,Nora Roberts
3179,"December 1, 2002",Chesapeake Blue,Nora Roberts
3180,"December 8, 2002",Four Blind Mice,James Patterson
3181,"December 15, 2002",Prey,Michael Crichton
3182,"December 22, 2002",Prey,Michael Crichton
3183,"December 29, 2002",Prey,Michael Crichton
3184,"January 5, 2003",Prey,Michael Crichton
3185,"January 12, 2003",The Lovely Bones,Alice Sebold
3186,"January 19, 2003",The Lovely Bones,Alice Sebold
3187,"January 26, 2003",Crossroads of Twilight,Robert Jordan
3188,"February 2, 2003",Crossroads of Twilight,Robert Jordan
3189,"February 9, 2003",The Lovely Bones,Alice Sebold
3190,"February 16, 2003",The Lovely Bones,Alice Sebold
3191,"February 23, 2003",The King of Torts,John Grisham
3192,"March 2, 2003",The King of Torts,John Grisham
3193,"March 9, 2003",The King of Torts,John Grisham
3194,"March 16, 2003",The King of Torts,John Grisham
3195,"March 23, 2003",The Jester,James Patterson and Andrew Gross
3196,"March 30, 2003",The King of Torts,John Grisham
3197,"April 6, 2003",The Da Vinci Code,Dan Brown
3198,"April 13, 2003",The Da Vinci Code,Dan Brown
3199,"April 20, 2003",Birthright,Nora Roberts
3200,"April 27, 2003",Armageddon,Tim LaHaye and Jerry B. Jenkins
3201,"May 4, 2003",Armageddon,Tim LaHaye and Jerry B. Jenkins
3202,"May 11, 2003",Armageddon,Tim LaHaye and Jerry B. Jenkins
3203,"May 18, 2003",Armageddon,Tim LaHaye and Jerry B. Jenkins
3204,"May 25, 2003",Armageddon,Tim LaHaye and Jerry B. Jenkins
3205,"June 1, 2003",Naked Prey,John Sandford
3206,"June 8, 2003",The Da Vinci Code,Dan Brown
3207,"June 15, 2003",The Da Vinci Code,Dan Brown
3208,"June 22, 2003",The Da Vinci Code,Dan Brown
3209,"June 29, 2003",The Lake House,James Patterson
3210,"July 6, 2003",The Da Vinci Code,Dan Brown
3211,"July 13, 2003",The Da Vinci Code,Dan Brown
3212,"July 20, 2003",Johnny Angel,Danielle Steel
3213,"July 27, 2003",The Da Vinci Code,Dan Brown
3214,"August 3, 2003",To the Nines,Janet Evanovich
3215,"August 10, 2003",The Da Vinci Code,Dan Brown
3216,"August 17, 2003",The Da Vinci Code,Dan Brown
3217,"August 24, 2003",The Da Vinci Code,Dan Brown
3218,"August 31, 2003",The Teeth of the Tiger,Tom Clancy
3219,"September 7, 2003",The Teeth of the Tiger,Tom Clancy
3220,"September 14, 2003",The Da Vinci Code,Dan Brown
3221,"September 21, 2003",The Da Vinci Code,Dan Brown
3222,"September 28, 2003",Bleachers,John Grisham
3223,"October 5, 2003",Bleachers,John Grisham
3224,"October 12, 2003",The Five People You Meet in Heaven,Mitch Albom
3225,"October 19, 2003",The Five People You Meet in Heaven,Mitch Albom
3226,"October 26, 2003",The Five People You Meet in Heaven,Mitch Albom
3227,"November 2, 2003",Blow Fly,Patricia Cornwell
3228,"November 9, 2003",The Five People You Meet in Heaven,Mitch Albom
3229,"November 16, 2003",The Da Vinci Code,Dan Brown
3230,"November 23, 2003",The Da Vinci Code,Dan Brown
3231,"November 30, 2003",The Da Vinci Code,Dan Brown
3232,"December 7, 2003",The Da Vinci Code,Dan Brown
3233,"December 14, 2003",The Da Vinci Code,Dan Brown
3234,"December 21, 2003",The Da Vinci Code,Dan Brown
3235,"December 28, 2003",The Da Vinci Code,Dan Brown
3236,"January 4, 2004",The Da Vinci Code,Dan Brown
3237,"January 11, 2004",The Da Vinci Code,Dan Brown
3238,"January 18, 2004",The Da Vinci Code,Dan Brown
3239,"January 25, 2004",The Da Vinci Code,Dan Brown
3240,"February 1, 2004",The Da Vinci Code,Dan Brown
3241,"February 8, 2004",The Da Vinci Code,Dan Brown
3242,"February 15, 2004",The Da Vinci Code,Dan Brown
3243,"February 22, 2004",The Last Juror,John Grisham
3244,"February 29, 2004",The Last Juror,John Grisham
3245,"March 7, 2004",The Last Juror,John Grisham
3246,"March 14, 2004",The Da Vinci Code,Dan Brown
3247,"March 21, 2004",3rd Degree,James Patterson and Andrew Gross
3248,"March 28, 2004",The Da Vinci Code,Dan Brown
3249,"April 4, 2004",The Da Vinci Code,Dan Brown
3250,"April 11, 2004",The Da Vinci Code,Dan Brown
3251,"April 18, 2004",Glorious Appearing,Tim LaHaye and Jerry B. Jenkins
3252,"April 25, 2004",Glorious Appearing,Tim LaHaye and Jerry B. Jenkins
3253,"May 2, 2004",Glorious Appearing,Tim LaHaye and Jerry B. Jenkins
3254,"May 9, 2004",The Da Vinci Code,Dan Brown
3255,"May 16, 2004",The Da Vinci Code,Dan Brown
3256,"May 23, 2004",The Da Vinci Code,Dan Brown
3257,"May 30, 2004",The Da Vinci Code,Dan Brown
3258,"June 6, 2004",The Da Vinci Code,Dan Brown
3259,"June 13, 2004",The Da Vinci Code,Dan Brown
3260,"June 20, 2004",The Da Vinci Code,Dan Brown
3261,"June 27, 2004",Song of Susannah,Stephen King
3262,"July 4, 2004",The Da Vinci Code,Dan Brown
3263,"July 11, 2004",Ten Big Ones,Janet Evanovich
3264,"July 18, 2004",Sam's Letters to Jennifer,James Patterson
3265,"July 25, 2004",The Da Vinci Code,Dan Brown
3266,"August 1, 2004","""R"" Is for Ricochet",Sue Grafton
3267,"August 8, 2004",The Da Vinci Code,Dan Brown
3268,"August 15, 2004",The Da Vinci Code,Dan Brown
3269,"August 22, 2004",The Da Vinci Code,Dan Brown
3270,"August 29, 2004",The Da Vinci Code,Dan Brown
3271,"September 5, 2004",The Da Vinci Code,Dan Brown
3272,"September 12, 2004",The Da Vinci Code,Dan Brown
3273,"September 19, 2004",The Da Vinci Code,Dan Brown
3274,"September 26, 2004",Trace,Patricia Cornwell
3275,"October 3, 2004",Trace,Patricia Cornwell
3276,"October 10, 2004",The Dark Tower,Stephen King
3277,"October 17, 2004",The Dark Tower,Stephen King
3278,"October 24, 2004",The Dark Tower,Stephen King
3279,"October 31, 2004",Northern Lights,Nora Roberts
3280,"November 7, 2004",Northern Lights,Nora Roberts
3281,"November 14, 2004",Hour Game,David Baldacci
3282,"November 21, 2004",Metro Girl,Janet Evanovich
3283,"November 28, 2004",London Bridges,James Patterson
3284,"December 5, 2004",The Da Vinci Code,Dan Brown
3285,"December 12, 2004",Night Fall,Nelson DeMille
3286,"December 19, 2004",The Five People You Meet in Heaven,Mitch Albom
3287,"December 26, 2004",The Five People You Meet in Heaven,Mitch Albom
3288,"January 2, 2005",The Five People You Meet in Heaven,Mitch Albom
3289,"January 9, 2005",The Da Vinci Code,Dan Brown
3290,"January 16, 2005",The Da Vinci Code,Dan Brown
3291,"January 23, 2005",The Da Vinci Code,Dan Brown
3292,"January 30, 2005",The Broker,John Grisham
3293,"February 6, 2005",The Broker,John Grisham
3294,"February 13, 2005",The Broker,John Grisham
3295,"February 20, 2005",The Broker,John Grisham
3296,"February 27, 2005",The Broker,John Grisham
3297,"March 6, 2005",Honeymoon,James Patterson and Howard Roughan
3298,"March 13, 2005",Honeymoon,James Patterson and Howard Roughan
3299,"March 20, 2005",Honeymoon,James Patterson and Howard Roughan
3300,"March 27, 2005",Honeymoon,James Patterson and Howard Roughan
3301,"April 3, 2005",The Rising,Tim LaHaye and Jerry B. Jenkins
